WorkerId,Treat,TimeInSeconds,Survey_Q1,Survey_Q2,BoundingBoxes,gt_label,gt_bottom,gt_top,gt_left,gt_right,gt_height,gt_width,label,bottom,top,left,right,height,width,gt_area,area,euclidean_score,iou_score
A2YWDJ41GY2QTD,0.0,1569.0,5.0,1.0,"[{""height"":420,""label"":""Car 1"",""left"":133,""top"":122,""width"":818},{""height"":346,""label"":""Car 2"",""left"":1473,""top"":267,""width"":613},{""height"":344,""label"":""Car 3"",""left"":2443,""top"":261,""width"":682},{""height"":337,""label"":""Car 4"",""left"":294,""top"":1156,""width"":758},{""height"":321,""label"":""Car 5"",""left"":1453,""top"":1143,""width"":660},{""height"":357,""label"":""Car 5"",""left"":2166,""top"":1072,""width"":1041}]",Car 5,1463.0,1144.0,1460.0,2111.0,319.0,651.0,Car 5,1464.0,1143.0,1453.0,2113.0,321.0,660.0,207669.0,211860.0,9.307135789365265,0.9802576559137764
A2YWDJ41GY2QTD,0.0,1569.0,5.0,1.0,"[{""height"":420,""label"":""Car 1"",""left"":133,""top"":122,""width"":818},{""height"":346,""label"":""Car 2"",""left"":1473,""top"":267,""width"":613},{""height"":344,""label"":""Car 3"",""left"":2443,""top"":261,""width"":682},{""height"":337,""label"":""Car 4"",""left"":294,""top"":1156,""width"":758},{""height"":321,""label"":""Car 5"",""left"":1453,""top"":1143,""width"":660},{""height"":357,""label"":""Car 5"",""left"":2166,""top"":1072,""width"":1041}]",Car 5,1463.0,1144.0,1460.0,2111.0,319.0,651.0,Car 5,1429.0,1072.0,2166.0,3207.0,357.0,1041.0,207669.0,371637.0,1805.1806401615654,-999.0
A26376A6PIQ58H,0.0,454.0,4.0,1.0,"[{""height"":19,""label"":""Car 1"",""left"":0,""top"":120,""width"":202},{""height"":404,""label"":""Car 1"",""left"":135,""top"":146,""width"":845},{""height"":426,""label"":""Car 2"",""left"":1461,""top"":230,""width"":639},{""height"":374,""label"":""Car 3"",""left"":2393,""top"":253,""width"":756},{""height"":344,""label"":""Car 4"",""left"":275,""top"":1148,""width"":790},{""height"":335,""label"":""Car 5"",""left"":1441,""top"":1150,""width"":666},{""height"":378,""label"":""Car 6"",""left"":2172,""top"":1057,""width"":1055}]",Car 1,538.0,127.0,122.0,952.0,411.0,830.0,Car 1,139.0,120.0,0.0,202.0,19.0,202.0,341130.0,3838.0,1167.26761175921,0.0030488246245428934
A26376A6PIQ58H,0.0,454.0,4.0,1.0,"[{""height"":19,""label"":""Car 1"",""left"":0,""top"":120,""width"":202},{""height"":404,""label"":""Car 1"",""left"":135,""top"":146,""width"":845},{""height"":426,""label"":""Car 2"",""left"":1461,""top"":230,""width"":639},{""height"":374,""label"":""Car 3"",""left"":2393,""top"":253,""width"":756},{""height"":344,""label"":""Car 4"",""left"":275,""top"":1148,""width"":790},{""height"":335,""label"":""Car 5"",""left"":1441,""top"":1150,""width"":666},{""height"":378,""label"":""Car 6"",""left"":2172,""top"":1057,""width"":1055}]",Car 1,538.0,127.0,122.0,952.0,411.0,830.0,Car 1,550.0,146.0,135.0,980.0,404.0,845.0,341130.0,341380.0,51.529654644331394,0.8843170264738892
A26376A6PIQ58H,0.0,454.0,4.0,1.0,"[{""height"":19,""label"":""Car 1"",""left"":0,""top"":120,""width"":202},{""height"":404,""label"":""Car 1"",""left"":135,""top"":146,""width"":845},{""height"":426,""label"":""Car 2"",""left"":1461,""top"":230,""width"":639},{""height"":374,""label"":""Car 3"",""left"":2393,""top"":253,""width"":756},{""height"":344,""label"":""Car 4"",""left"":275,""top"":1148,""width"":790},{""height"":335,""label"":""Car 5"",""left"":1441,""top"":1150,""width"":666},{""height"":378,""label"":""Car 6"",""left"":2172,""top"":1057,""width"":1055}]",Car 2,617.0,268.0,1472.0,2086.0,349.0,614.0,Car 2,656.0,230.0,1461.0,2100.0,426.0,639.0,214286.0,272214.0,81.0185126413428,0.7876536885245902
A26376A6PIQ58H,0.0,454.0,4.0,1.0,"[{""height"":19,""label"":""Car 1"",""left"":0,""top"":120,""width"":202},{""height"":404,""label"":""Car 1"",""left"":135,""top"":146,""width"":845},{""height"":426,""label"":""Car 2"",""left"":1461,""top"":230,""width"":639},{""height"":374,""label"":""Car 3"",""left"":2393,""top"":253,""width"":756},{""height"":344,""label"":""Car 4"",""left"":275,""top"":1148,""width"":790},{""height"":335,""label"":""Car 5"",""left"":1441,""top"":1150,""width"":666},{""height"":378,""label"":""Car 6"",""left"":2172,""top"":1057,""width"":1055}]",Car 3,614.0,262.0,2447.0,3126.0,352.0,679.0,Car 3,627.0,253.0,2393.0,3149.0,374.0,756.0,239008.0,282744.0,80.2409543784522,0.8455834434169969
A26376A6PIQ58H,0.0,454.0,4.0,1.0,"[{""height"":19,""label"":""Car 1"",""left"":0,""top"":120,""width"":202},{""height"":404,""label"":""Car 1"",""left"":135,""top"":146,""width"":845},{""height"":426,""label"":""Car 2"",""left"":1461,""top"":230,""width"":639},{""height"":374,""label"":""Car 3"",""left"":2393,""top"":253,""width"":756},{""height"":344,""label"":""Car 4"",""left"":275,""top"":1148,""width"":790},{""height"":335,""label"":""Car 5"",""left"":1441,""top"":1150,""width"":666},{""height"":378,""label"":""Car 6"",""left"":2172,""top"":1057,""width"":1055}]",Car 4,1493.0,1110.0,294.0,1043.0,383.0,749.0,Car 4,1492.0,1148.0,275.0,1065.0,344.0,790.0,286867.0,271760.0,62.93529439064075,0.8563769051283324
A26376A6PIQ58H,0.0,454.0,4.0,1.0,"[{""height"":19,""label"":""Car 1"",""left"":0,""top"":120,""width"":202},{""height"":404,""label"":""Car 1"",""left"":135,""top"":146,""width"":845},{""height"":426,""label"":""Car 2"",""left"":1461,""top"":230,""width"":639},{""height"":374,""label"":""Car 3"",""left"":2393,""top"":253,""width"":756},{""height"":344,""label"":""Car 4"",""left"":275,""top"":1148,""width"":790},{""height"":335,""label"":""Car 5"",""left"":1441,""top"":1150,""width"":666},{""height"":378,""label"":""Car 6"",""left"":2172,""top"":1057,""width"":1055}]",Car 5,1463.0,1144.0,1460.0,2111.0,319.0,651.0,Car 5,1485.0,1150.0,1441.0,2107.0,335.0,666.0,207669.0,223110.0,36.27998625842525,0.8874389392882066
A26376A6PIQ58H,0.0,454.0,4.0,1.0,"[{""height"":19,""label"":""Car 1"",""left"":0,""top"":120,""width"":202},{""height"":404,""label"":""Car 1"",""left"":135,""top"":146,""width"":845},{""height"":426,""label"":""Car 2"",""left"":1461,""top"":230,""width"":639},{""height"":374,""label"":""Car 3"",""left"":2393,""top"":253,""width"":756},{""height"":344,""label"":""Car 4"",""left"":275,""top"":1148,""width"":790},{""height"":335,""label"":""Car 5"",""left"":1441,""top"":1150,""width"":666},{""height"":378,""label"":""Car 6"",""left"":2172,""top"":1057,""width"":1055}]",Car 6,1427.0,1080.0,2171.0,3217.0,347.0,1046.0,Car 6,1435.0,1057.0,2172.0,3227.0,378.0,1055.0,362962.0,398790.0,33.142130156267456,0.9087205296426111
A1LID8Q53RQ81B,0.0,745.0,3.0,2.0,"[{""height"":352,""label"":""Car 2"",""left"":1478,""top"":267,""width"":607},{""height"":411,""label"":""Car 1"",""left"":129,""top"":130,""width"":823},{""height"":351,""label"":""Car 3"",""left"":2448,""top"":267,""width"":680},{""height"":340,""label"":""Car 4"",""left"":292,""top"":1154,""width"":750},{""height"":324,""label"":""Car 6"",""left"":1457,""top"":1141,""width"":653},{""height"":350,""label"":""Car 6"",""left"":2171,""top"":1076,""width"":1039}]",Car 2,617.0,268.0,1472.0,2086.0,349.0,614.0,Car 2,619.0,267.0,1478.0,2085.0,352.0,607.0,214286.0,213664.0,7.738768882709854,0.9803108617337867
A1LID8Q53RQ81B,0.0,745.0,3.0,2.0,"[{""height"":352,""label"":""Car 2"",""left"":1478,""top"":267,""width"":607},{""height"":411,""label"":""Car 1"",""left"":129,""top"":130,""width"":823},{""height"":351,""label"":""Car 3"",""left"":2448,""top"":267,""width"":680},{""height"":340,""label"":""Car 4"",""left"":292,""top"":1154,""width"":750},{""height"":324,""label"":""Car 6"",""left"":1457,""top"":1141,""width"":653},{""height"":350,""label"":""Car 6"",""left"":2171,""top"":1076,""width"":1039}]",Car 1,538.0,127.0,122.0,952.0,411.0,830.0,Car 1,541.0,130.0,129.0,952.0,411.0,823.0,341130.0,338253.0,10.615773105863909,0.977299880525687
A1LID8Q53RQ81B,0.0,745.0,3.0,2.0,"[{""height"":352,""label"":""Car 2"",""left"":1478,""top"":267,""width"":607},{""height"":411,""label"":""Car 1"",""left"":129,""top"":130,""width"":823},{""height"":351,""label"":""Car 3"",""left"":2448,""top"":267,""width"":680},{""height"":340,""label"":""Car 4"",""left"":292,""top"":1154,""width"":750},{""height"":324,""label"":""Car 6"",""left"":1457,""top"":1141,""width"":653},{""height"":350,""label"":""Car 6"",""left"":2171,""top"":1076,""width"":1039}]",Car 3,614.0,262.0,2447.0,3126.0,352.0,679.0,Car 3,618.0,267.0,2448.0,3128.0,351.0,680.0,239008.0,238680.0,9.508270432752164,0.9705577918343876
A1LID8Q53RQ81B,0.0,745.0,3.0,2.0,"[{""height"":352,""label"":""Car 2"",""left"":1478,""top"":267,""width"":607},{""height"":411,""label"":""Car 1"",""left"":129,""top"":130,""width"":823},{""height"":351,""label"":""Car 3"",""left"":2448,""top"":267,""width"":680},{""height"":340,""label"":""Car 4"",""left"":292,""top"":1154,""width"":750},{""height"":324,""label"":""Car 6"",""left"":1457,""top"":1141,""width"":653},{""height"":350,""label"":""Car 6"",""left"":2171,""top"":1076,""width"":1039}]",Car 4,1493.0,1110.0,294.0,1043.0,383.0,749.0,Car 4,1494.0,1154.0,292.0,1042.0,340.0,750.0,286867.0,255000.0,46.24743014683057,0.8798642854428171
A1LID8Q53RQ81B,0.0,745.0,3.0,2.0,"[{""height"":352,""label"":""Car 2"",""left"":1478,""top"":267,""width"":607},{""height"":411,""label"":""Car 1"",""left"":129,""top"":130,""width"":823},{""height"":351,""label"":""Car 3"",""left"":2448,""top"":267,""width"":680},{""height"":340,""label"":""Car 4"",""left"":292,""top"":1154,""width"":750},{""height"":324,""label"":""Car 6"",""left"":1457,""top"":1141,""width"":653},{""height"":350,""label"":""Car 6"",""left"":2171,""top"":1076,""width"":1039}]",Car 6,1427.0,1080.0,2171.0,3217.0,347.0,1046.0,Car 6,1465.0,1141.0,1457.0,2110.0,324.0,653.0,362962.0,211572.0,1823.6898840287563,-999.0
A1LID8Q53RQ81B,0.0,745.0,3.0,2.0,"[{""height"":352,""label"":""Car 2"",""left"":1478,""top"":267,""width"":607},{""height"":411,""label"":""Car 1"",""left"":129,""top"":130,""width"":823},{""height"":351,""label"":""Car 3"",""left"":2448,""top"":267,""width"":680},{""height"":340,""label"":""Car 4"",""left"":292,""top"":1154,""width"":750},{""height"":324,""label"":""Car 6"",""left"":1457,""top"":1141,""width"":653},{""height"":350,""label"":""Car 6"",""left"":2171,""top"":1076,""width"":1039}]",Car 6,1427.0,1080.0,2171.0,3217.0,347.0,1046.0,Car 6,1426.0,1076.0,2171.0,3210.0,350.0,1039.0,362962.0,363650.0,9.06225774829855,0.9792790543694168
A2WMIQCG240TAQ,0.0,857.0,3.0,1.0,"[{""height"":430,""label"":""Car 2"",""left"":130,""top"":119,""width"":828},{""height"":349,""label"":""Car 2"",""left"":1467,""top"":266,""width"":620},{""height"":368,""label"":""Car 3"",""left"":2442,""top"":251,""width"":690},{""height"":345,""label"":""Car 4"",""left"":289,""top"":1149,""width"":759},{""height"":323,""label"":""Car 5"",""left"":1456,""top"":1141,""width"":658},{""height"":353,""label"":""Car 6"",""left"":2172,""top"":1072,""width"":1048}]",Car 2,617.0,268.0,1472.0,2086.0,349.0,614.0,Car 2,549.0,119.0,130.0,958.0,430.0,828.0,214286.0,356040.0,2481.520009908065,-999.0
A2WMIQCG240TAQ,0.0,857.0,3.0,1.0,"[{""height"":430,""label"":""Car 2"",""left"":130,""top"":119,""width"":828},{""height"":349,""label"":""Car 2"",""left"":1467,""top"":266,""width"":620},{""height"":368,""label"":""Car 3"",""left"":2442,""top"":251,""width"":690},{""height"":345,""label"":""Car 4"",""left"":289,""top"":1149,""width"":759},{""height"":323,""label"":""Car 5"",""left"":1456,""top"":1141,""width"":658},{""height"":353,""label"":""Car 6"",""left"":2172,""top"":1072,""width"":1048}]",Car 2,617.0,268.0,1472.0,2086.0,349.0,614.0,Car 2,615.0,266.0,1467.0,2087.0,349.0,620.0,214286.0,216380.0,7.6212327846342935,0.9791380730167445
A2WMIQCG240TAQ,0.0,857.0,3.0,1.0,"[{""height"":430,""label"":""Car 2"",""left"":130,""top"":119,""width"":828},{""height"":349,""label"":""Car 2"",""left"":1467,""top"":266,""width"":620},{""height"":368,""label"":""Car 3"",""left"":2442,""top"":251,""width"":690},{""height"":345,""label"":""Car 4"",""left"":289,""top"":1149,""width"":759},{""height"":323,""label"":""Car 5"",""left"":1456,""top"":1141,""width"":658},{""height"":353,""label"":""Car 6"",""left"":2172,""top"":1072,""width"":1048}]",Car 3,614.0,262.0,2447.0,3126.0,352.0,679.0,Car 3,619.0,251.0,2442.0,3132.0,368.0,690.0,239008.0,253920.0,19.601031898007143,0.9414108612866158
A2WMIQCG240TAQ,0.0,857.0,3.0,1.0,"[{""height"":430,""label"":""Car 2"",""left"":130,""top"":119,""width"":828},{""height"":349,""label"":""Car 2"",""left"":1467,""top"":266,""width"":620},{""height"":368,""label"":""Car 3"",""left"":2442,""top"":251,""width"":690},{""height"":345,""label"":""Car 4"",""left"":289,""top"":1149,""width"":759},{""height"":323,""label"":""Car 5"",""left"":1456,""top"":1141,""width"":658},{""height"":353,""label"":""Car 6"",""left"":2172,""top"":1072,""width"":1048}]",Car 4,1493.0,1110.0,294.0,1043.0,383.0,749.0,Car 4,1494.0,1149.0,289.0,1048.0,345.0,759.0,286867.0,261855.0,44.41822601626779,0.8854933096061052
A2WMIQCG240TAQ,0.0,857.0,3.0,1.0,"[{""height"":430,""label"":""Car 2"",""left"":130,""top"":119,""width"":828},{""height"":349,""label"":""Car 2"",""left"":1467,""top"":266,""width"":620},{""height"":368,""label"":""Car 3"",""left"":2442,""top"":251,""width"":690},{""height"":345,""label"":""Car 4"",""left"":289,""top"":1149,""width"":759},{""height"":323,""label"":""Car 5"",""left"":1456,""top"":1141,""width"":658},{""height"":353,""label"":""Car 6"",""left"":2172,""top"":1072,""width"":1048}]",Car 5,1463.0,1144.0,1460.0,2111.0,319.0,651.0,Car 5,1464.0,1141.0,1456.0,2114.0,323.0,658.0,207669.0,212534.0,8.365746312736945,0.9771633039210176
A2WMIQCG240TAQ,0.0,857.0,3.0,1.0,"[{""height"":430,""label"":""Car 2"",""left"":130,""top"":119,""width"":828},{""height"":349,""label"":""Car 2"",""left"":1467,""top"":266,""width"":620},{""height"":368,""label"":""Car 3"",""left"":2442,""top"":251,""width"":690},{""height"":345,""label"":""Car 4"",""left"":289,""top"":1149,""width"":759},{""height"":323,""label"":""Car 5"",""left"":1456,""top"":1141,""width"":658},{""height"":353,""label"":""Car 6"",""left"":2172,""top"":1072,""width"":1048}]",Car 6,1427.0,1080.0,2171.0,3217.0,347.0,1046.0,Car 6,1425.0,1072.0,2172.0,3220.0,353.0,1048.0,362962.0,369944.0,10.78007172281732,0.9682438614608359
A1JVX7I6RVBDNF,0.0,221.0,3.0,2.0,"[{""height"":427,""label"":""Car 1"",""left"":131,""top"":113,""width"":822},{""height"":360,""label"":""Car 2"",""left"":1473,""top"":261,""width"":611},{""height"":360,""label"":""Car 3"",""left"":2438,""top"":261,""width"":703},{""height"":342,""label"":""Car 4"",""left"":296,""top"":1149,""width"":748},{""height"":336,""label"":""Car 5"",""left"":1445,""top"":1139,""width"":656},{""height"":353,""label"":""Car 6"",""left"":2170,""top"":1077,""width"":1045}]",Car 1,538.0,127.0,122.0,952.0,411.0,830.0,Car 1,540.0,113.0,131.0,953.0,427.0,822.0,341130.0,350994.0,23.255213304911088,0.9514316537061177
A1JVX7I6RVBDNF,0.0,221.0,3.0,2.0,"[{""height"":427,""label"":""Car 1"",""left"":131,""top"":113,""width"":822},{""height"":360,""label"":""Car 2"",""left"":1473,""top"":261,""width"":611},{""height"":360,""label"":""Car 3"",""left"":2438,""top"":261,""width"":703},{""height"":342,""label"":""Car 4"",""left"":296,""top"":1149,""width"":748},{""height"":336,""label"":""Car 5"",""left"":1445,""top"":1139,""width"":656},{""height"":353,""label"":""Car 6"",""left"":2170,""top"":1077,""width"":1045}]",Car 2,617.0,268.0,1472.0,2086.0,349.0,614.0,Car 2,621.0,261.0,1473.0,2084.0,360.0,611.0,214286.0,219960.0,11.403215514898179,0.964943103494878
A1JVX7I6RVBDNF,0.0,221.0,3.0,2.0,"[{""height"":427,""label"":""Car 1"",""left"":131,""top"":113,""width"":822},{""height"":360,""label"":""Car 2"",""left"":1473,""top"":261,""width"":611},{""height"":360,""label"":""Car 3"",""left"":2438,""top"":261,""width"":703},{""height"":342,""label"":""Car 4"",""left"":296,""top"":1149,""width"":748},{""height"":336,""label"":""Car 5"",""left"":1445,""top"":1139,""width"":656},{""height"":353,""label"":""Car 6"",""left"":2170,""top"":1077,""width"":1045}]",Car 3,614.0,262.0,2447.0,3126.0,352.0,679.0,Car 3,621.0,261.0,2438.0,3141.0,360.0,703.0,239008.0,253080.0,26.435050629364287,0.9445039032989172
A1JVX7I6RVBDNF,0.0,221.0,3.0,2.0,"[{""height"":427,""label"":""Car 1"",""left"":131,""top"":113,""width"":822},{""height"":360,""label"":""Car 2"",""left"":1473,""top"":261,""width"":611},{""height"":360,""label"":""Car 3"",""left"":2438,""top"":261,""width"":703},{""height"":342,""label"":""Car 4"",""left"":296,""top"":1149,""width"":748},{""height"":336,""label"":""Car 5"",""left"":1445,""top"":1139,""width"":656},{""height"":353,""label"":""Car 6"",""left"":2170,""top"":1077,""width"":1045}]",Car 4,1493.0,1110.0,294.0,1043.0,383.0,749.0,Car 4,1491.0,1149.0,296.0,1044.0,342.0,748.0,286867.0,255816.0,41.84124553100851,0.8897875100141152
A1JVX7I6RVBDNF,0.0,221.0,3.0,2.0,"[{""height"":427,""label"":""Car 1"",""left"":131,""top"":113,""width"":822},{""height"":360,""label"":""Car 2"",""left"":1473,""top"":261,""width"":611},{""height"":360,""label"":""Car 3"",""left"":2438,""top"":261,""width"":703},{""height"":342,""label"":""Car 4"",""left"":296,""top"":1149,""width"":748},{""height"":336,""label"":""Car 5"",""left"":1445,""top"":1139,""width"":656},{""height"":353,""label"":""Car 6"",""left"":2170,""top"":1077,""width"":1045}]",Car 5,1463.0,1144.0,1460.0,2111.0,319.0,651.0,Car 5,1475.0,1139.0,1445.0,2101.0,336.0,656.0,207669.0,220416.0,30.389712599797495,0.9146561357737223
A1JVX7I6RVBDNF,0.0,221.0,3.0,2.0,"[{""height"":427,""label"":""Car 1"",""left"":131,""top"":113,""width"":822},{""height"":360,""label"":""Car 2"",""left"":1473,""top"":261,""width"":611},{""height"":360,""label"":""Car 3"",""left"":2438,""top"":261,""width"":703},{""height"":342,""label"":""Car 4"",""left"":296,""top"":1149,""width"":748},{""height"":336,""label"":""Car 5"",""left"":1445,""top"":1139,""width"":656},{""height"":353,""label"":""Car 6"",""left"":2170,""top"":1077,""width"":1045}]",Car 6,1427.0,1080.0,2171.0,3217.0,347.0,1046.0,Car 6,1430.0,1077.0,2170.0,3215.0,353.0,1045.0,362962.0,368885.0,6.767828935632369,0.980268478085072
AJ02LB3WXMMY4,0.0,149.0,5.0,1.0,"[{""height"":419,""label"":""Car 1"",""left"":124,""top"":120,""width"":838},{""height"":358,""label"":""Car 2"",""left"":1470,""top"":257,""width"":619},{""height"":358,""label"":""Car 3"",""left"":2443,""top"":257,""width"":682},{""height"":353,""label"":""Car 6"",""left"":2163,""top"":1071,""width"":1051},{""height"":327,""label"":""Car 5"",""left"":1456,""top"":1138,""width"":657},{""height"":349,""label"":""Car 4"",""left"":292,""top"":1144,""width"":759}]",Car 1,538.0,127.0,122.0,952.0,411.0,830.0,Car 1,539.0,120.0,124.0,962.0,419.0,838.0,341130.0,351122.0,14.442623593233492,0.9669992412316961
AJ02LB3WXMMY4,0.0,149.0,5.0,1.0,"[{""height"":419,""label"":""Car 1"",""left"":124,""top"":120,""width"":838},{""height"":358,""label"":""Car 2"",""left"":1470,""top"":257,""width"":619},{""height"":358,""label"":""Car 3"",""left"":2443,""top"":257,""width"":682},{""height"":353,""label"":""Car 6"",""left"":2163,""top"":1071,""width"":1051},{""height"":327,""label"":""Car 5"",""left"":1456,""top"":1138,""width"":657},{""height"":349,""label"":""Car 4"",""left"":292,""top"":1144,""width"":759}]",Car 2,617.0,268.0,1472.0,2086.0,349.0,614.0,Car 2,615.0,257.0,1470.0,2089.0,358.0,619.0,214286.0,221602.0,14.230181375737569,0.9562575398775748
AJ02LB3WXMMY4,0.0,149.0,5.0,1.0,"[{""height"":419,""label"":""Car 1"",""left"":124,""top"":120,""width"":838},{""height"":358,""label"":""Car 2"",""left"":1470,""top"":257,""width"":619},{""height"":358,""label"":""Car 3"",""left"":2443,""top"":257,""width"":682},{""height"":353,""label"":""Car 6"",""left"":2163,""top"":1071,""width"":1051},{""height"":327,""label"":""Car 5"",""left"":1456,""top"":1138,""width"":657},{""height"":349,""label"":""Car 4"",""left"":292,""top"":1144,""width"":759}]",Car 3,614.0,262.0,2447.0,3126.0,352.0,679.0,Car 3,615.0,257.0,2443.0,3125.0,358.0,682.0,239008.0,244156.0,9.222125139210444,0.9761229892079006
AJ02LB3WXMMY4,0.0,149.0,5.0,1.0,"[{""height"":419,""label"":""Car 1"",""left"":124,""top"":120,""width"":838},{""height"":358,""label"":""Car 2"",""left"":1470,""top"":257,""width"":619},{""height"":358,""label"":""Car 3"",""left"":2443,""top"":257,""width"":682},{""height"":353,""label"":""Car 6"",""left"":2163,""top"":1071,""width"":1051},{""height"":327,""label"":""Car 5"",""left"":1456,""top"":1138,""width"":657},{""height"":349,""label"":""Car 4"",""left"":292,""top"":1144,""width"":759}]",Car 6,1427.0,1080.0,2171.0,3217.0,347.0,1046.0,Car 6,1424.0,1071.0,2163.0,3214.0,353.0,1051.0,362962.0,371003.0,18.030836725822667,0.9564399974507679
AJ02LB3WXMMY4,0.0,149.0,5.0,1.0,"[{""height"":419,""label"":""Car 1"",""left"":124,""top"":120,""width"":838},{""height"":358,""label"":""Car 2"",""left"":1470,""top"":257,""width"":619},{""height"":358,""label"":""Car 3"",""left"":2443,""top"":257,""width"":682},{""height"":353,""label"":""Car 6"",""left"":2163,""top"":1071,""width"":1051},{""height"":327,""label"":""Car 5"",""left"":1456,""top"":1138,""width"":657},{""height"":349,""label"":""Car 4"",""left"":292,""top"":1144,""width"":759}]",Car 5,1463.0,1144.0,1460.0,2111.0,319.0,651.0,Car 5,1465.0,1138.0,1456.0,2113.0,327.0,657.0,207669.0,214839.0,10.79669127533634,0.9667136185039662
AJ02LB3WXMMY4,0.0,149.0,5.0,1.0,"[{""height"":419,""label"":""Car 1"",""left"":124,""top"":120,""width"":838},{""height"":358,""label"":""Car 2"",""left"":1470,""top"":257,""width"":619},{""height"":358,""label"":""Car 3"",""left"":2443,""top"":257,""width"":682},{""height"":353,""label"":""Car 6"",""left"":2163,""top"":1071,""width"":1051},{""height"":327,""label"":""Car 5"",""left"":1456,""top"":1138,""width"":657},{""height"":349,""label"":""Car 4"",""left"":292,""top"":1144,""width"":759}]",Car 4,1493.0,1110.0,294.0,1043.0,383.0,749.0,Car 4,1493.0,1144.0,292.0,1051.0,349.0,759.0,286867.0,264891.0,36.92849839314596,0.9005145797598628
A15ZUNGYPTU8EF,0.0,431.0,0.0,0.0,"[{""height"":410,""label"":""Car 1"",""left"":97,""top"":136,""width"":915},{""height"":291,""label"":""Car 2"",""left"":1444,""top"":273,""width"":604},{""height"":308,""label"":""Car 3"",""left"":2428,""top"":238,""width"":725},{""height"":291,""label"":""Car 4"",""left"":288,""top"":1146,""width"":812},{""height"":240,""label"":""Car 6"",""left"":1497,""top"":1180,""width"":657},{""height"":17,""label"":""Car 5"",""left"":2118,""top"":1300,""width"":18},{""height"":308,""label"":""Car 6"",""left"":2175,""top"":1075,""width"":1052}]",Car 1,538.0,127.0,122.0,952.0,411.0,830.0,Car 1,546.0,136.0,97.0,1012.0,410.0,915.0,341130.0,375150.0,86.92005474528342,0.8722194007110208
A15ZUNGYPTU8EF,0.0,431.0,0.0,0.0,"[{""height"":410,""label"":""Car 1"",""left"":97,""top"":136,""width"":915},{""height"":291,""label"":""Car 2"",""left"":1444,""top"":273,""width"":604},{""height"":308,""label"":""Car 3"",""left"":2428,""top"":238,""width"":725},{""height"":291,""label"":""Car 4"",""left"":288,""top"":1146,""width"":812},{""height"":240,""label"":""Car 6"",""left"":1497,""top"":1180,""width"":657},{""height"":17,""label"":""Car 5"",""left"":2118,""top"":1300,""width"":18},{""height"":308,""label"":""Car 6"",""left"":2175,""top"":1075,""width"":1052}]",Car 2,617.0,268.0,1472.0,2086.0,349.0,614.0,Car 2,564.0,273.0,1444.0,2048.0,291.0,604.0,214286.0,175764.0,98.26917407605643,0.7540930777975705
A15ZUNGYPTU8EF,0.0,431.0,0.0,0.0,"[{""height"":410,""label"":""Car 1"",""left"":97,""top"":136,""width"":915},{""height"":291,""label"":""Car 2"",""left"":1444,""top"":273,""width"":604},{""height"":308,""label"":""Car 3"",""left"":2428,""top"":238,""width"":725},{""height"":291,""label"":""Car 4"",""left"":288,""top"":1146,""width"":812},{""height"":240,""label"":""Car 6"",""left"":1497,""top"":1180,""width"":657},{""height"":17,""label"":""Car 5"",""left"":2118,""top"":1300,""width"":18},{""height"":308,""label"":""Car 6"",""left"":2175,""top"":1075,""width"":1052}]",Car 3,614.0,262.0,2447.0,3126.0,352.0,679.0,Car 3,546.0,238.0,2428.0,3153.0,308.0,725.0,239008.0,223300.0,106.7293161687923,0.7162550725494689
A15ZUNGYPTU8EF,0.0,431.0,0.0,0.0,"[{""height"":410,""label"":""Car 1"",""left"":97,""top"":136,""width"":915},{""height"":291,""label"":""Car 2"",""left"":1444,""top"":273,""width"":604},{""height"":308,""label"":""Car 3"",""left"":2428,""top"":238,""width"":725},{""height"":291,""label"":""Car 4"",""left"":288,""top"":1146,""width"":812},{""height"":240,""label"":""Car 6"",""left"":1497,""top"":1180,""width"":657},{""height"":17,""label"":""Car 5"",""left"":2118,""top"":1300,""width"":18},{""height"":308,""label"":""Car 6"",""left"":2175,""top"":1075,""width"":1052}]",Car 4,1493.0,1110.0,294.0,1043.0,383.0,749.0,Car 4,1437.0,1146.0,288.0,1100.0,291.0,812.0,286867.0,236292.0,123.7371265240476,0.7147612893118709
A15ZUNGYPTU8EF,0.0,431.0,0.0,0.0,"[{""height"":410,""label"":""Car 1"",""left"":97,""top"":136,""width"":915},{""height"":291,""label"":""Car 2"",""left"":1444,""top"":273,""width"":604},{""height"":308,""label"":""Car 3"",""left"":2428,""top"":238,""width"":725},{""height"":291,""label"":""Car 4"",""left"":288,""top"":1146,""width"":812},{""height"":240,""label"":""Car 6"",""left"":1497,""top"":1180,""width"":657},{""height"":17,""label"":""Car 5"",""left"":2118,""top"":1300,""width"":18},{""height"":308,""label"":""Car 6"",""left"":2175,""top"":1075,""width"":1052}]",Car 6,1427.0,1080.0,2171.0,3217.0,347.0,1046.0,Car 6,1420.0,1180.0,1497.0,2154.0,240.0,657.0,362962.0,157680.0,1741.7296571925629,-999.0
