top,bottom,right,left,HITId,HITTypeId,Reward,AssignmentDurationInSeconds,WorkerId,AssignmentStatus,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,WorkTimeInSeconds,ImageId,in_treatment,bounding_box_score
440,641,530,365,31ANT7FQOBK5WAK3LOW2QX55YHHH5A,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2H75L5IY3FR41,Submitted,0% (0/0),0% (0/0),0% (0/0),30,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/1002f337f91b7932.jpg,1,164.451675943619
460,661,529,369,31ANT7FQOBK5WAK3LOW2QX55YHHH5A,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A1O4AAQX2KCD3N,Submitted,0% (0/0),0% (0/0),0% (0/0),23,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/1002f337f91b7932.jpg,1,198.406054686168
442,655,542,357,31ANT7FQOBK5WAK3LOW2QX55YHHH5A,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2ZY1BYHGB34W5,Submitted,0% (0/0),0% (0/0),0% (0/0),199,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/1002f337f91b7932.jpg,1,183.1164836582
458,669,536,369,31ANT7FQOBK5WAK3LOW2QX55YHHH5A,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,AE2N5QUSIL9JE,Submitted,0% (0/0),0% (0/0),0% (0/0),4,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/1002f337f91b7932.jpg,1,208.179486314479
458,642,513,379,31ANT7FQOBK5WAK3LOW2QX55YHHH5A,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2MT0EBEHD9XGZ,Submitted,0% (0/0),0% (0/0),0% (0/0),58,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/1002f337f91b7932.jpg,1,178.15992073573
428,664,536,346,31ANT7FQOBK5WAK3LOW2QX55YHHH5A,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A3RD75HSSMVHKM,Submitted,0% (0/0),0% (0/0),0% (0/0),26,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/1002f337f91b7932.jpg,1,174.425456415687
,,,,31ANT7FQOBK5WAK3LOW2QX55YHHH5A,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A3DB4V3R2RXTKU,Submitted,0% (0/0),0% (0/0),0% (0/0),439,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/1002f337f91b7932.jpg,1,
466,640,546,354,31ANT7FQOBK5WAK3LOW2QX55YHHH5A,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2AZEEKX5O8J4N,Submitted,0% (0/0),0% (0/0),0% (0/0),312,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/1002f337f91b7932.jpg,1,188.102959994925
442,685,521,349,31ANT7FQOBK5WAK3LOW2QX55YHHH5A,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2JKM9ZTUWHVPF,Submitted,100% (1/1),100% (1/1),100% (1/1),127,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/1002f337f91b7932.jpg,1,194.283758730121
445,660,537,343,31ANT7FQOBK5WAK3LOW2QX55YHHH5A,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,AMO9QDNF1R150,Submitted,0% (0/0),0% (0/0),0% (0/0),8,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/1002f337f91b7932.jpg,1,181.546508428221
458,663,531,369,31ANT7FQOBK5WAK3LOW2QX55YHHH5A,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A3G0UTSYPCMFBU,Submitted,0% (0/0),0% (0/0),0% (0/0),450,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/1002f337f91b7932.jpg,1,199.743597331387
434,671,552,352,31ANT7FQOBK5WAK3LOW2QX55YHHH5A,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,AMMUQ5FYIZ1GQ,Submitted,0% (0/0),0% (0/0),0% (0/0),44,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/1002f337f91b7932.jpg,1,199.45798862432
425,694,554,323,31ANT7FQOBK5WAK3LOW2QX55YHHH5A,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A1QRO7EU8B0J4U,Submitted,0% (0/0),0% (0/0),0% (0/0),14,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/1002f337f91b7932.jpg,1,214.495099523568
453,662,530,367,31ANT7FQOBK5WAK3LOW2QX55YHHH5A,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,ABBMKMTKDC065,Submitted,0% (0/0),0% (0/0),0% (0/0),15,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/1002f337f91b7932.jpg,1,193.369814816023
484,646,518,388,31ANT7FQOBK5WAK3LOW2QX55YHHH5A,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2LAE3OM5OQ0WF,Submitted,0% (0/0),0% (0/0),0% (0/0),85,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/1002f337f91b7932.jpg,1,212.708025035152
460,660,529,379,31ANT7FQOBK5WAK3LOW2QX55YHHH5A,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2LAE3OM5OQ0WF,Submitted,0% (0/0),0% (0/0),0% (0/0),85,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/1002f337f91b7932.jpg,1,202.724939819414
460,660,524,373,31ANT7FQOBK5WAK3LOW2QX55YHHH5A,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A1NCO5A4JYHGKQ,Submitted,0% (0/0),0% (0/0),0% (0/0),69,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/1002f337f91b7932.jpg,1,196.704955696868
458,650,527,360,31ANT7FQOBK5WAK3LOW2QX55YHHH5A,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,AEDNG2VYAA8NX,Submitted,0% (0/0),0% (0/0),0% (0/0),8,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/1002f337f91b7932.jpg,1,181.685307066194
451,650,494,349,31ANT7FQOBK5WAK3LOW2QX55YHHH5A,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A67D9ONK3AJZ8,Submitted,0% (0/0),0% (0/0),0% (0/0),19,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/1002f337f91b7932.jpg,1,156.269881134025
437,671,531,348,31ANT7FQOBK5WAK3LOW2QX55YHHH5A,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A3AFGG80UCEYNA,Submitted,0% (0/0),0% (0/0),0% (0/0),31,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/1002f337f91b7932.jpg,1,183.605909755281
387,464,1024,848,3TTPFEFXDW21FEKHQ767I3J5UCSH6Q,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A3G0UTSYPCMFBU,Submitted,0% (0/0),0% (0/0),0% (0/0),21,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/101fa29afd6608fc.jpg,1,25.5630174280763
389,456,1021,853,3TTPFEFXDW21FEKHQ767I3J5UCSH6Q,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,APSKPVAHS522W,Submitted,0% (0/0),0% (0/0),0% (0/0),341,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/101fa29afd6608fc.jpg,1,20.4009620969057
393,465,1024,861,3TTPFEFXDW21FEKHQ767I3J5UCSH6Q,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2JKM9ZTUWHVPF,Submitted,100% (1/1),100% (1/1),100% (1/1),105,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/101fa29afd6608fc.jpg,1,17.1358514806165
398,460,1014,863,3TTPFEFXDW21FEKHQ767I3J5UCSH6Q,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A3OYVZSC9CXE5L,Submitted,0% (0/0),0% (0/0),0% (0/0),16,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/101fa29afd6608fc.jpg,1,13.1987552108654
387,477,1019,860,3TTPFEFXDW21FEKHQ767I3J5UCSH6Q,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,AE2N5QUSIL9JE,Submitted,0% (0/0),0% (0/0),0% (0/0),7,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/101fa29afd6608fc.jpg,1,23.9667444726587
401,483,1012,854,3TTPFEFXDW21FEKHQ767I3J5UCSH6Q,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A67D9ONK3AJZ8,Submitted,0% (0/0),0% (0/0),0% (0/0),19,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/101fa29afd6608fc.jpg,1,30.8007825894892
396,462,1023,858,3TTPFEFXDW21FEKHQ767I3J5UCSH6Q,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,ABBMKMTKDC065,Submitted,0% (0/0),0% (0/0),0% (0/0),20,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/101fa29afd6608fc.jpg,1,15.3351514387301
394,463,1021,857,3TTPFEFXDW21FEKHQ767I3J5UCSH6Q,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A3UXXT6KP7MIRG,Submitted,0% (0/0),0% (0/0),0% (0/0),1003,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/101fa29afd6608fc.jpg,1,13.3589546562394
391,463,1018,859,3TTPFEFXDW21FEKHQ767I3J5UCSH6Q,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2AZEEKX5O8J4N,Submitted,0% (0/0),0% (0/0),0% (0/0),295,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/101fa29afd6608fc.jpg,1,8.20000000000005
377,469,1021,854,3TTPFEFXDW21FEKHQ767I3J5UCSH6Q,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A1G85JMLZY7B28,Submitted,0% (0/0),0% (0/0),0% (0/0),294,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/101fa29afd6608fc.jpg,1,25.5880073420256
389,467,1024,860,3TTPFEFXDW21FEKHQ767I3J5UCSH6Q,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A10HVCH6Y0N7SJ,Submitted,0% (0/0),0% (0/0),0% (0/0),90,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/101fa29afd6608fc.jpg,1,18.3751776789441
397,459,1013,859,3TTPFEFXDW21FEKHQ767I3J5UCSH6Q,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2U7U0A4G92GTR,Submitted,0% (0/0),0% (0/0),0% (0/0),23,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/101fa29afd6608fc.jpg,1,10.7461602023858
390,470,1024,854,3TTPFEFXDW21FEKHQ767I3J5UCSH6Q,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A3AFGG80UCEYNA,Submitted,0% (0/0),0% (0/0),0% (0/0),222,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/101fa29afd6608fc.jpg,1,22.6486021087461
389,477,1020,857,3TTPFEFXDW21FEKHQ767I3J5UCSH6Q,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A3DB4V3R2RXTKU,Submitted,0% (0/0),0% (0/0),0% (0/0),241,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/101fa29afd6608fc.jpg,1,24.4021620439272
367,489,1024,838,3TTPFEFXDW21FEKHQ767I3J5UCSH6Q,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,AMMUQ5FYIZ1GQ,Submitted,0% (0/0),0% (0/0),0% (0/0),266,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/101fa29afd6608fc.jpg,1,61.1715636190252
387,469,1021,848,3TTPFEFXDW21FEKHQ767I3J5UCSH6Q,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2H75L5IY3FR41,Submitted,0% (0/0),0% (0/0),0% (0/0),147,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/101fa29afd6608fc.jpg,1,24.2046646045073
393,464,1019,853,3TTPFEFXDW21FEKHQ767I3J5UCSH6Q,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2Y0G20STAP4DC,Submitted,0% (0/0),0% (0/0),0% (0/0),27,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/101fa29afd6608fc.jpg,1,15.2620835038765
390,474,1019,856,3TTPFEFXDW21FEKHQ767I3J5UCSH6Q,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A3RD75HSSMVHKM,Submitted,0% (0/0),0% (0/0),0% (0/0),12,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/101fa29afd6608fc.jpg,1,20.5056696519222
388,460,1018,858,3TTPFEFXDW21FEKHQ767I3J5UCSH6Q,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,AZIAQJWXTSFUX,Submitted,0% (0/0),0% (0/0),0% (0/0),22,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/101fa29afd6608fc.jpg,1,11.7453595379813
371,476,1020,847,3TTPFEFXDW21FEKHQ767I3J5UCSH6Q,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,AMO9QDNF1R150,Submitted,0% (0/0),0% (0/0),0% (0/0),16,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/101fa29afd6608fc.jpg,1,40.007204317734
312,579,838,110,3QGHA0EA1MIPIGW1HX9FUMFKN1GWBQ,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A3AFGG80UCEYNA,Submitted,0% (0/0),0% (0/0),0% (0/0),200,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/10496f2878b93ee9.jpg,1,20.9882579606239
306,580,871,103,3QGHA0EA1MIPIGW1HX9FUMFKN1GWBQ,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2JKM9ZTUWHVPF,Submitted,100% (1/1),100% (1/1),100% (1/1),52,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/10496f2878b93ee9.jpg,1,27.1719911883058
342,610,901,111,3QGHA0EA1MIPIGW1HX9FUMFKN1GWBQ,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A1L89JD0FAS0Q,Submitted,0% (0/0),0% (0/0),0% (0/0),9,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/10496f2878b93ee9.jpg,1,84.8880293058097
340,563,848,127,3QGHA0EA1MIPIGW1HX9FUMFKN1GWBQ,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A67D9ONK3AJZ8,Submitted,0% (0/0),0% (0/0),0% (0/0),46,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/10496f2878b93ee9.jpg,1,49.1479879346693
306,581,863,114,3QGHA0EA1MIPIGW1HX9FUMFKN1GWBQ,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,AE2N5QUSIL9JE,Submitted,0% (0/0),0% (0/0),0% (0/0),9,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/10496f2878b93ee9.jpg,1,12.2539498349596
320,575,854,124,3QGHA0EA1MIPIGW1HX9FUMFKN1GWBQ,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A10HVCH6Y0N7SJ,Submitted,0% (0/0),0% (0/0),0% (0/0),34,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/10496f2878b93ee9.jpg,1,18.6407355484421
321,578,861,124,3QGHA0EA1MIPIGW1HX9FUMFKN1GWBQ,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A3NBJ2WSWYJPWY,Submitted,0% (0/0),0% (0/0),0% (0/0),32,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/10496f2878b93ee9.jpg,1,20.3739545668706
323,581,857,119,3QGHA0EA1MIPIGW1HX9FUMFKN1GWBQ,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2LCRHTK0WQEOM,Submitted,0% (0/0),0% (0/0),0% (0/0),23,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/10496f2878b93ee9.jpg,1,16.1463147177741
295,587,874,111,3QGHA0EA1MIPIGW1HX9FUMFKN1GWBQ,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,APSKPVAHS522W,Submitted,0% (0/0),0% (0/0),0% (0/0),316,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/10496f2878b93ee9.jpg,1,34.0016726431335
312,586,871,106,3QGHA0EA1MIPIGW1HX9FUMFKN1GWBQ,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,AMO9QDNF1R150,Submitted,0% (0/0),0% (0/0),0% (0/0),12,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/10496f2878b93ee9.jpg,1,25.4520281115116
334,579,852,124,3QGHA0EA1MIPIGW1HX9FUMFKN1GWBQ,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A3DB4V3R2RXTKU,Submitted,0% (0/0),0% (0/0),0% (0/0),211,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/10496f2878b93ee9.jpg,1,32.04
334,585,864,84,3QGHA0EA1MIPIGW1HX9FUMFKN1GWBQ,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2AI293TGSIILE,Submitted,0% (0/0),0% (0/0),0% (0/0),33,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/10496f2878b93ee9.jpg,1,52.4765356083884
327,592,877,113,3QGHA0EA1MIPIGW1HX9FUMFKN1GWBQ,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2AZEEKX5O8J4N,Submitted,0% (0/0),0% (0/0),0% (0/0),327,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/10496f2878b93ee9.jpg,1,38.5087477239299
310,581,857,120,3QGHA0EA1MIPIGW1HX9FUMFKN1GWBQ,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A3G0UTSYPCMFBU,Submitted,0% (0/0),0% (0/0),0% (0/0),117,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/10496f2878b93ee9.jpg,1,10.2888652247732
322,581,857,122,3QGHA0EA1MIPIGW1HX9FUMFKN1GWBQ,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A1LFKPNCX23XN6,Submitted,0% (0/0),0% (0/0),0% (0/0),33,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/10496f2878b93ee9.jpg,1,18.042703233683
306,592,893,110,3QGHA0EA1MIPIGW1HX9FUMFKN1GWBQ,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,AMMUQ5FYIZ1GQ,Submitted,0% (0/0),0% (0/0),0% (0/0),63,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/10496f2878b93ee9.jpg,1,51.3782107825164
321,580,856,120,3QGHA0EA1MIPIGW1HX9FUMFKN1GWBQ,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A1Y0ABOUJUMCWW,Submitted,0% (0/0),0% (0/0),0% (0/0),35,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/10496f2878b93ee9.jpg,1,14.8003947926489
311,587,860,115,3QGHA0EA1MIPIGW1HX9FUMFKN1GWBQ,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2H75L5IY3FR41,Submitted,0% (0/0),0% (0/0),0% (0/0),136,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/10496f2878b93ee9.jpg,1,12.943315427844
313,588,859,117,3QGHA0EA1MIPIGW1HX9FUMFKN1GWBQ,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A3UXXT6KP7MIRG,Submitted,0% (0/0),0% (0/0),0% (0/0),1071,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/10496f2878b93ee9.jpg,1,13.0585009113313
269,603,888,77,3QGHA0EA1MIPIGW1HX9FUMFKN1GWBQ,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A3RD75HSSMVHKM,Submitted,0% (0/0),0% (0/0),0% (0/0),11,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/10496f2878b93ee9.jpg,1,98.0945770329438
709,988,506,307,31S7M7DAHJ8938EJD5TYL54QV1CLTC,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2FJ8YQ6VHGD2L,Submitted,0% (0/0),0% (0/0),0% (0/0),65,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/104b3a47edc67285.jpg,1,1029.97413012216
707,986,532,302,31S7M7DAHJ8938EJD5TYL54QV1CLTC,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A1SM0IKQ4OTSCI,Submitted,0% (0/0),0% (0/0),0% (0/0),65,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/104b3a47edc67285.jpg,1,1027.98399799611
682,998,516,312,31S7M7DAHJ8938EJD5TYL54QV1CLTC,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,AMMUQ5FYIZ1GQ,Submitted,0% (0/0),0% (0/0),0% (0/0),303,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/104b3a47edc67285.jpg,1,1010.96995562159
705,992,517,304,31S7M7DAHJ8938EJD5TYL54QV1CLTC,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A3G0UTSYPCMFBU,Submitted,0% (0/0),0% (0/0),0% (0/0),384,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/104b3a47edc67285.jpg,1,1030.63414081122
714,958,519,312,31S7M7DAHJ8938EJD5TYL54QV1CLTC,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A3720E38DB4LL7,Submitted,0% (0/0),0% (0/0),0% (0/0),10,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/104b3a47edc67285.jpg,1,1004.84260057949
703,1009,529,299,31S7M7DAHJ8938EJD5TYL54QV1CLTC,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A1G85JMLZY7B28,Submitted,0% (0/0),0% (0/0),0% (0/0),32,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/104b3a47edc67285.jpg,1,1046.65951005697
701,985,535,316,31S7M7DAHJ8938EJD5TYL54QV1CLTC,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,AEDNG2VYAA8NX,Submitted,0% (0/0),0% (0/0),0% (0/0),16,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/104b3a47edc67285.jpg,1,1016.99263843799
702,1004,522,304,31S7M7DAHJ8938EJD5TYL54QV1CLTC,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2AZEEKX5O8J4N,Submitted,0% (0/0),0% (0/0),0% (0/0),109,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/104b3a47edc67285.jpg,1,1039.15466828213
708,982,512,303,31S7M7DAHJ8938EJD5TYL54QV1CLTC,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,AE2N5QUSIL9JE,Submitted,0% (0/0),0% (0/0),0% (0/0),13,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/104b3a47edc67285.jpg,1,1024.41439784712
710,988,509,306,31S7M7DAHJ8938EJD5TYL54QV1CLTC,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,ALQOIBJA35DZM,Submitted,0% (0/0),0% (0/0),0% (0/0),52,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/104b3a47edc67285.jpg,1,1031.22777020031
703,965,519,289,31S7M7DAHJ8938EJD5TYL54QV1CLTC,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2JKM9ZTUWHVPF,Submitted,100% (1/1),100% (1/1),100% (1/1),246,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/104b3a47edc67285.jpg,1,1007.90825139193
712,964,533,295,31S7M7DAHJ8938EJD5TYL54QV1CLTC,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A37WQHTSP4WWK3,Submitted,0% (0/0),0% (0/0),0% (0/0),49,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/104b3a47edc67285.jpg,1,1014.42619922139
703,993,507,304,31S7M7DAHJ8938EJD5TYL54QV1CLTC,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A3UXXT6KP7MIRG,Submitted,0% (0/0),0% (0/0),0% (0/0),448,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/104b3a47edc67285.jpg,1,1029.63041191305
710,995,511,300,31S7M7DAHJ8938EJD5TYL54QV1CLTC,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A3OYVZSC9CXE5L,Submitted,0% (0/0),0% (0/0),0% (0/0),24,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/104b3a47edc67285.jpg,1,1039.70992468351
700,999,528,293,31S7M7DAHJ8938EJD5TYL54QV1CLTC,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,AMO9QDNF1R150,Submitted,0% (0/0),0% (0/0),0% (0/0),23,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/104b3a47edc67285.jpg,1,1035.97675915127
710,983,511,313,31S7M7DAHJ8938EJD5TYL54QV1CLTC,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A1LFKPNCX23XN6,Submitted,0% (0/0),0% (0/0),0% (0/0),27,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/104b3a47edc67285.jpg,1,1024.33855052108
704,969,551,261,31S7M7DAHJ8938EJD5TYL54QV1CLTC,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A3RD75HSSMVHKM,Submitted,0% (0/0),0% (0/0),0% (0/0),13,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/104b3a47edc67285.jpg,1,1024.481199941
709,982,506,309,31S7M7DAHJ8938EJD5TYL54QV1CLTC,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A1ULHXPHPJRQVZ,Submitted,0% (0/0),0% (0/0),0% (0/0),36,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/104b3a47edc67285.jpg,1,1023.65024958213
695,1007,521,294,31S7M7DAHJ8938EJD5TYL54QV1CLTC,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2H75L5IY3FR41,Submitted,0% (0/0),0% (0/0),0% (0/0),202,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/104b3a47edc67285.jpg,1,1038.04742788014
