top,bottom,right,left,HITId,HITTypeId,Reward,AssignmentDurationInSeconds,WorkerId,AssignmentStatus,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,WorkTimeInSeconds,didbf,monitor,mousetrackpad,age,income,edu,ImageId,in_treatment,bound_size,bounding_box_score
437,509,946,745,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A3U1QPD1T0S7NI,Submitted,0% (0/0),0% (0/0),0% (0/0),222,yes,tablet,mouse,21to30,gt30klt60k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,1007.50338749196
427,582,541,146,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A25TLK8170EB9D,Submitted,0% (0/0),0% (0/0),0% (0/0),57,yes,midsize,mouse,31to40,10ktolt30k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,7.53999616409754
422,581,553,140,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A24A69YAB0UI36,Submitted,0% (0/0),0% (0/0),0% (0/0),111,yes,midsize,mouse,21to30,lt10k,highschool,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,11.9559060022781
430,582,547,139,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A1VCZHQXRIHATH,Submitted,0% (0/0),0% (0/0),0% (0/0),285,yes,midsize,mouse,31to40,10ktolt30k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,10.9206582468428
634,643,613,608,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A1VCZHQXRIHATH,Submitted,0% (0/0),0% (0/0),0% (0/0),285,yes,midsize,mouse,31to40,10ktolt30k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,689.604587949443
429,581,544,145,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,AGK30V341UN88,Submitted,0% (0/0),0% (0/0),0% (0/0),300,yes,midsize,mouse,4150,10ktolt30k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,6.68079358831522
427,579,547,148,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A2JV461I3AIXOH,Submitted,0% (0/0),0% (0/0),0% (0/0),127,yes,largescreen,mouse,31to40,gt90k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,8.86969699607133
503,531,148,141,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A2JV461I3AIXOH,Submitted,0% (0/0),0% (0/0),0% (0/0),127,yes,largescreen,mouse,31to40,gt90k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,454.486486787082
428,456,606,553,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A1J1JA443RCWTY,Submitted,0% (0/0),0% (0/0),0% (0/0),199,yes,smalllaptop,trackpad,21to30,gt30klt60k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,489.77744444782
79,383,838,363,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A22CN9X0JP1HM4,Submitted,0% (0/0),0% (0/0),0% (0/0),1480,yes,midsize,trackpad,31to40,gt30klt60k,masterorabove,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,748.575454109649
426,580,543,147,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A3EZBL7A48SJPC,Submitted,0% (0/0),0% (0/0),0% (0/0),246,no,largescreen,mouse,lt21,gt30klt60k,lthighschool,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,6.36129034162162
427,584,548,138,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A1QN367DQVHADM,Submitted,0% (0/0),0% (0/0),0% (0/0),80,no,smalllaptop,mouse,lt21,10ktolt30k,highschool,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,10.6468403619131
430,576,539,144,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A12C70RDDU7CYG,Submitted,0% (0/0),0% (0/0),0% (0/0),221,yes,notsure,mouse,21to30,lt10k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,13.2754520511782
423,581,543,137,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A1ZZINLCZZYOH4,Submitted,0% (0/0),0% (0/0),0% (0/0),3185,yes,midsize,mouse,4150,lt10k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,8.28083315256688
427,584,547,138,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A3INW9GHEU7FLU,Submitted,0% (0/0),0% (0/0),0% (0/0),136,yes,smalllaptop,mouse,21to30,10ktolt30k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,9.95945705111064
428,580,544,144,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,AOSFK4SX61DUA,Submitted,0% (0/0),0% (0/0),0% (0/0),80,yes,largescreen,mouse,31to40,10ktolt30k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,5.23814221474755
425,582,546,143,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A2NF3MYDS3WUOI,Submitted,0% (0/0),0% (0/0),0% (0/0),257,yes,midsize,trackpad,31to40,gt60klt90k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,2.75090224812767
419,584,558,134,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A3FCYUTV0X0Z6U,Submitted,0% (0/0),0% (0/0),0% (0/0),1467,no,smalllaptop,mouse,21to30,gt60klt90k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,24.0939963554865
425,580,549,140,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A2DO0Q2SO7NG1X,Submitted,0% (0/0),0% (0/0),0% (0/0),151,yes,midsize,trackpad,31to40,gt30klt60k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,7.97886171719907
426,580,548,142,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,AA3I6BSPTQ96P,Submitted,0% (0/0),0% (0/0),0% (0/0),467,dontknow,largescreen,mouse,over50,10ktolt30k,highschool,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,5.59826763883274
426,578,550,143,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,AJOX1NXIR0QM9,Submitted,0% (0/0),0% (0/0),0% (0/0),170,yes,smalllaptop,trackpad,21to30,lt10k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,8.74250173209338
425,580,543,144,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A2U6G4DW5NIY4Z,Submitted,0% (0/0),0% (0/0),0% (0/0),108,yes,midsize,mouse,21to30,gt30klt60k,masterorabove,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,3.10809891893932
425,580,544,143,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A2CH5FKBPAK7SQ,Submitted,0% (0/0),0% (0/0),0% (0/0),89,yes,smalllaptop,mouse,21to30,gt60klt90k,masterorabove,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,2.25009218681938
431,580,546,147,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A32L4OJLXQ8X2I,Submitted,0% (0/0),0% (0/0),0% (0/0),2623,no,midsize,mouse,21to30,gt60klt90k,masterorabove,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,10.9057547834395
22,22,656,656,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A9E9Y0LEAYO4V,Submitted,0% (0/0),0% (0/0),0% (0/0),73,yes,smalllaptop,mouse,21to30,gt30klt60k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,1175.61178079552
418,586,559,124,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A9E9Y0LEAYO4V,Submitted,0% (0/0),0% (0/0),0% (0/0),73,yes,smalllaptop,mouse,21to30,gt30klt60k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,35.5583239606004
0,14,1024,946,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A2IICH6KZZB6XF,Submitted,0% (0/0),0% (0/0),0% (0/0),1149,,noans,noans,noans,noans,noans,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,1622.68084108305
406,585,560,112,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A2IICH6KZZB6XF,Submitted,0% (0/0),0% (0/0),0% (0/0),1149,,noans,noans,noans,noans,noans,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,55.2769044299154
524,524,456,456,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A2IICH6KZZB6XF,Submitted,0% (0/0),0% (0/0),0% (0/0),1149,,noans,noans,noans,noans,noans,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,451.423867927263
419,419,973,973,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A2IICH6KZZB6XF,Submitted,0% (0/0),0% (0/0),0% (0/0),1149,,noans,noans,noans,noans,noans,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,1273.69772113529
466,466,546,546,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A2IICH6KZZB6XF,Submitted,0% (0/0),0% (0/0),0% (0/0),1149,,noans,noans,noans,noans,noans,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,460.762947031357
367,367,883,883,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A2IICH6KZZB6XF,Submitted,0% (0/0),0% (0/0),0% (0/0),1149,,noans,noans,noans,noans,noans,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,1113.10369984213
507,507,527,527,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A2IICH6KZZB6XF,Submitted,0% (0/0),0% (0/0),0% (0/0),1149,,noans,noans,noans,noans,noans,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,475.565534975613
427,587,551,140,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,ACU8RTAZQU1GP,Submitted,0% (0/0),0% (0/0),0% (0/0),3455,no,midsize,mouse,21to30,gt30klt60k,masterorabove,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,13.9087843708215
430,579,545,145,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A2FG181HMQ421I,Submitted,0% (0/0),0% (0/0),0% (0/0),443,yes,notsure,mouse,21to30,gt90k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,8.59721640310908
424,568,538,113,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A3J1UHKUWYPKLW,Submitted,0% (0/0),0% (0/0),0% (0/0),273,dontknow,largescreen,mouse,4150,lt10k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,39.6661956634427
412,591,559,137,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A70TBKPGWQZO4,Submitted,0% (0/0),0% (0/0),0% (0/0),228,yes,midsize,mouse,21to30,lt10k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,30.5650312958345
178,218,749,690,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,AYZX9T7RBX3ZP,Submitted,0% (0/0),0% (0/0),0% (0/0),181,,noans,noans,noans,noans,noans,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,976.000114457648
434,463,336,330,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,AYZX9T7RBX3ZP,Submitted,0% (0/0),0% (0/0),0% (0/0),181,,noans,noans,noans,noans,noans,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,429.692755745291
398,573,549,137,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,AYZX9T7RBX3ZP,Submitted,0% (0/0),0% (0/0),0% (0/0),181,,noans,noans,noans,noans,noans,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,36.5830934349237
425,582,547,141,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,AWUGTYBQGPUT,Submitted,0% (0/0),0% (0/0),0% (0/0),89,yes,midsize,mouse,31to40,lt10k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,5.12624618995228
296,487,505,229,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,AA116IC3BUDS8,Submitted,0% (0/0),0% (0/0),0% (0/0),54,,noans,noans,noans,noans,noans,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,261.159637503556
,,,,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A1IIXEXSGF1VJN,Submitted,0% (0/0),0% (0/0),0% (0/0),237,yes,cellphone,mouse,lt21,lt10k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,
423,578,537,149,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A3EZ6A4N07ZM9H,Submitted,0% (0/0),0% (0/0),0% (0/0),108,no,smalllaptop,trackpad,21to30,lt10k,masterorabove,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,14.0934062914932
427,581,542,146,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A1GKB5Q4DVZVL,Submitted,0% (0/0),0% (0/0),0% (0/0),92,dontknow,midsize,mouse,lt21,gt30klt60k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,6.63619819328319
426,581,543,145,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,AXAXLC0TXQ0QW,Submitted,0% (0/0),0% (0/0),0% (0/0),89,no,largescreen,mouse,21to30,gt30klt60k,masterorabove,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,4.22642610565233
426,582,545,149,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A2GTY8GLAYN9BU,Submitted,0% (0/0),0% (0/0),0% (0/0),2810,no,midsize,mouse,21to30,gt30klt60k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,7.76010820768973
383,610,572,119,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A2A9UMQ46W5ZSB,Submitted,0% (0/0),0% (0/0),0% (0/0),73,yes,largescreen,mouse,31to40,gt60klt90k,masterorabove,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,87.1642647346681
426,581,544,144,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A3SCCV3WKZTB9N,Submitted,0% (0/0),0% (0/0),0% (0/0),130,yes,smalllaptop,mouse,21to30,lt10k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,2.73990475974505
426,581,563,135,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,AOZ5HHRV4LTJF,Submitted,0% (0/0),0% (0/0),0% (0/0),3033,no,midsize,mouse,21to30,gt30klt60k,masterorabove,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,26.8286112092924
430,585,545,145,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A2BS7CXK6IQ1NG,Submitted,0% (0/0),0% (0/0),0% (0/0),167,yes,midsize,mouse,21to30,lt10k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,10.3339372993525
426,580,543,146,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,ARD4G7288R1JO,Submitted,0% (0/0),0% (0/0),0% (0/0),133,yes,midsize,trackpad,21to30,gt60klt90k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,5.40947410382735
427,572,541,131,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,APYW82O6VBZP5,Submitted,0% (0/0),0% (0/0),0% (0/0),38,yes,largescreen,mouse,21to30,gt30klt60k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,20.0064739924484
427,575,548,144,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A22H704C3U8Q7M,Submitted,0% (0/0),0% (0/0),0% (0/0),140,yes,midsize,mouse,21to30,lt10k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,10.5384346423922
426,583,544,144,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A1RS7VDO8Y1S07,Submitted,0% (0/0),0% (0/0),0% (0/0),170,yes,midsize,mouse,21to30,10ktolt30k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,4.19980951949013
429,579,543,146,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A1FKVFJO2M8R8V,Submitted,0% (0/0),0% (0/0),0% (0/0),313,yes,midsize,mouse,21to30,lt10k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,8.5741294863182
426,582,543,142,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A1MWYS9YMR5MGQ,Submitted,0% (0/0),0% (0/0),0% (0/0),168,yes,midsize,mouse,21to30,gt30klt60k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,4.27450193333309
426,585,548,138,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A2BVY78YSPZ0C3,Submitted,0% (0/0),0% (0/0),0% (0/0),66,no,midsize,mouse,4150,gt30klt60k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,10.5982109498806
432,579,542,141,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A2SD47UV25XSGN,Submitted,0% (0/0),0% (0/0),0% (0/0),129,yes,tablet,mouse,21to30,lt10k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,11.5178226800778
430,576,541,145,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A3IC7ZQ257WUNV,Submitted,0% (0/0),0% (0/0),0% (0/0),89,yes,smalllaptop,mouse,4150,gt90k,masterorabove,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,12.2798967641319
427,580,545,150,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A3GA63ZLQKQ9SF,Submitted,0% (0/0),0% (0/0),0% (0/0),182,no,smalllaptop,trackpad,31to40,gt30klt60k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,9.73640179602704
432,577,541,146,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A1RF3SUO8U3QWU,Submitted,0% (0/0),0% (0/0),0% (0/0),3209,no,smalllaptop,mouse,21to30,gt60klt90k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,13.5818362166291
430,583,547,141,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A3ODGLELT1TPX,Submitted,0% (0/0),0% (0/0),0% (0/0),43,yes,smalllaptop,mouse,31to40,10ktolt30k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,9.54092611613828
395,578,555,132,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,AZFHBOI9IHMK4,Submitted,0% (0/0),0% (0/0),0% (0/0),144,yes,largescreen,trackpad,31to40,gt30klt60k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,42.5444116777066
417,577,541,152,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A16IPX3850H3F7,Submitted,0% (0/0),0% (0/0),0% (0/0),103,yes,midsize,mouse,31to40,10ktolt30k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,17.4108499199786
426,584,544,146,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A35D92R56AD1U2,Submitted,0% (0/0),0% (0/0),0% (0/0),919,yes,largescreen,mouse,21to30,gt60klt90k,masterorabove,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,6.09610295302827
